pos	browser_phylop_allbr	phylop_allbr	phylop_dmel	phylop_dsim	isConsEl	is661	isCDS	isUTR5	isUTR3	isIntron	isIntergenic
11113655	4.09685	4.141	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113656	1.27357	1.298	0.049	0.03	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113657	1.08108	1.083	0.053	0.032	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113658	2.49272	2.514	0.051	0.031	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113659	2.42855	2.431	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113660	1.72273	1.728	0.075	0.045	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113661	2.42855	2.431	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113662	2.55688	2.577	0.051	0.031	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113663	2.23606	2.3	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113664	2.55688	2.57	0.051	0.031	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113665	2.55688	2.564	0.051	0.031	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113666	0.567756	0.573	0.117	0.071	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113667	0.567756	0.593	0.074	0.045	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113668	4.09685	4.141	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113669	4.03268	4.078	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113670	2.55688	2.59	0.051	0.031	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113671	4.09685	4.141	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113672	2.49272	2.499	0.038	0.023	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113673	2.62105	2.653	0.051	0.031	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113674	4.03268	4.078	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113675	4.03268	4.078	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113676	1.53024	1.564	0.077	0.047	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113677	1.14524	1.164	0.051	0.031	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113678	4.09685	4.141	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113679	0.246929	0.284	0.091	0.055	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113680	1.27357	1.298	0.049	0.03	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113681	0.503591	0.555	0.076	0.046	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113682	0.888583	0.928	0.1	0.06	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113683	4.03268	4.078	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113684	0.439425	0.47	0.079	0.048	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113685	0.118598	0.18	0.1	0.061	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113686	-0.202228	-0.162	0.127	0.077	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113687	0.824417	0.871	0.102	0.062	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113688	0.631921	0.632	0.074	0.045	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113689	0.182764	0.215	0.137	0.082	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113690	0.182764	0.208	0.096	0.058	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113691	4.09685	4.141	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113692	4.03268	4.078	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113693	4.09685	4.141	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113694	2.55688	2.602	0.051	0.031	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113695	2.55688	2.596	0.051	0.031	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113696	2.42855	2.49	0.052	0.032	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113697	-0.00973228	0.054	0.107	0.065	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113698	1.08108	1.094	0.096	0.058	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113699	0.118598	0.139	0.1	0.06	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113700	0.631921	0.644	0.073	0.045	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113701	0.824417	0.857	0.067	0.041	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113702	4.09685	4.141	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113703	4.03268	4.078	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113704	1.40191	1.429	0.08	0.049	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113705	4.03268	4.035	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113706	2.30022	2.35	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113707	1.53024	1.591	0.063	0.038	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113708	0.696087	0.736	0.061	0.037	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113709	-0.0738976	-0.032	0.117	0.07	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113710	0.888583	0.909	0.056	0.034	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113711	1.14524	1.158	0.085	0.052	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113712	-0.138063	-0.076	0.12	0.072	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113713	0.567756	0.627	0.11	0.066	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113714	3.4552	3.514	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113715	0.311094	0.333	0.086	0.052	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113716	1.91523	1.967	0.057	0.035	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113717	0.0544331	0.084	0.146	0.087	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113718	1.14524	1.185	0.085	0.052	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113719	1.14524	1.189	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113720	1.91523	1.967	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113721	1.14524	1.197	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113722	0.118598	0.175	-2.239	0.072	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113723	0.0544331	0.086	0.139	0.082	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113724	-1.3572	-1.328	0.451	0.261	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113725	-1.10054	-1.045	0.453	0.262	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113726	0.0544331	0.096	0.103	0.062	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113727	3.0702	3.072	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113728	1.7869	1.848	0.059	0.036	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113729	-0.0738976	-0.015	0.153	0.095	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113730	-0.138063	-0.084	0.121	0.074	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113731	0.760252	0.801	0.059	0.036	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113732	1.7869	1.802	0.06	0.037	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113733	1.91523	1.968	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113734	0.824417	0.83	0.059	0.036	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113735	1.91523	1.968	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113736	3.19854	3.26	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113737	0.696087	0.73	0.061	0.037	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113738	0.439425	0.471	0.118	0.071	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113739	1.01691	1.067	0.088	0.054	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113740	0.311094	0.374	0.083	0.051	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113741	3.00604	3.013	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113742	0.503591	0.561	0.067	0.041	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113743	0.503591	0.561	0.067	0.041	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113744	1.7869	1.797	0.059	0.036	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113745	0.311094	0.342	0.084	0.051	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113746	0.118598	0.149	0.097	0.059	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113747	-0.00973228	0.044	0.149	0.088	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113748	-1.29304	-1.284	-0.556	0.286	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113749	0.567756	0.597	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113750	2.17189	2.21	0.055	0.034	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113751	1.91523	1.948	0.058	0.035	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113752	0.696087	0.734	0.105	0.063	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113753	1.27357	1.297	0.082	0.05	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113754	-0.0738976	-0.029	0.116	0.07	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113755	-0.651386	-0.588	0.161	0.096	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113756	1.08108	1.102	0.087	0.053	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113757	2.10772	2.156	0.055	0.034	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113758	0.0544331	0.089	0.104	0.063	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113759	-0.523055	-0.48	0.149	0.091	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113760	-0.0738976	-0.026	0.115	0.069	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113761	0.888583	0.924	0.056	0.034	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113762	0.567756	0.585	0.112	0.068	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113763	0.696087	0.718	0.103	0.062	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113764	1.85106	1.859	0.058	0.036	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113765	-0.266394	-0.208	0.131	0.078	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113766	0.246929	0.276	0.121	0.077	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113767	-0.202228	-0.183	0.179	0.106	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113768	2.10772	2.156	0.055	0.034	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113769	2.04356	2.055	0.056	0.034	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113770	0.824417	0.84	0.102	0.062	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113771	2.04356	2.095	0.055	0.034	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113772	0.631921	0.654	0.109	0.066	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113773	0.246929	0.281	0.131	0.078	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113774	3.64769	3.697	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113775	1.08108	1.095	0.087	0.053	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113776	1.91523	1.932	0.057	0.035	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113777	1.7869	1.814	0.059	0.036	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113778	1.01691	1.061	0.088	0.053	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113779	1.91523	1.952	0.057	0.035	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113780	-0.00973228	0.04	0.109	0.066	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113781	0.888583	0.904	0.057	0.035	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113782	0.311094	0.339	0.085	0.052	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113783	1.01691	1.051	0.088	0.053	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113784	1.7869	1.837	0.058	0.036	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113785	1.91523	1.932	0.057	0.035	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113786	0.311094	0.334	0.128	0.076	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113787	0.311094	0.374	0.084	0.051	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113788	0.631921	0.663	0.108	0.065	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113789	1.33774	1.338	0.082	0.05	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113790	3.58353	3.642	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113791	0.503591	0.541	0.113	0.068	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113792	-0.330559	-0.29	0.138	0.082	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113793	-0.266394	-0.255	0.137	0.082	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113794	-0.0738976	-0.051	0.12	0.072	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113795	0.760252	0.8	0.058	0.036	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113796	0.0544331	0.103	0.103	0.062	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113797	0.311094	0.32	0.086	0.052	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113798	2.10772	2.112	0.056	0.034	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113799	2.04356	2.103	0.055	0.034	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113800	1.5944	1.596	0.062	0.038	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113801	0.631921	0.635	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113802	1.5944	1.611	0.063	0.038	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113803	-0.202228	-0.19	0.133	0.08	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113804	-0.523055	-0.517	0.153	0.092	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113805	-0.45889	-0.401	0.159	0.095	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113806	0.824417	0.846	0.095	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113807	0.696087	0.73	0.061	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113808	0.696087	0.73	0.061	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113809	-0.202228	-0.155	0.181	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113810	-1.16471	-1.125	0.185	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113811	2.94187	2.972	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113812	1.5944	1.618	0.062	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113813	0.888583	0.93	0.092	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113814	-0.715551	-0.664	-1.181	0.136	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113815	-0.266394	-0.26	0.137	0.082	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113816	0.182764	0.214	0.092	0.056	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113817	-0.00973228	0.048	0.108	0.066	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113818	1.65857	1.669	0.062	0.038	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113819	1.65857	1.669	0.062	0.038	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113820	-0.651386	-0.589	0.227	0.132	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113821	-0.523055	-0.483	0.166	0.099	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113822	-0.394724	-0.337	0.149	0.089	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113823	0.439425	0.464	0.111	0.067	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113824	-0.394724	-0.385	0.204	0.119	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113825	0.503591	0.522	0.109	0.066	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113826	1.5944	1.631	0.062	0.038	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113827	1.65857	1.663	0.062	0.038	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113828	-0.00973228	0.045	0.143	0.09	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113829	0.37526	0.384	0.081	0.053	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113830	-0.138063	-0.109	0.124	0.075	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113831	-0.58722	-0.573	0.237	0.138	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113832	0.37526	0.399	0.122	0.073	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113833	0.631921	0.658	0.101	0.061	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113834	1.27357	1.327	0.068	0.041	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113835	2.55688	2.599	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113836	-0.715551	-0.668	0.233	0.136	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113837	-0.0738976	-0.039	0.118	0.071	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113838	-0.523055	-0.47	0.153	0.092	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113839	-0.715551	-0.653	0.165	0.102	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113840	1.5944	1.623	0.062	0.038	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113841	1.97939	2.027	0.057	0.035	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113842	1.14524	1.16	0.085	0.052	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113843	0.311094	0.328	-1.508	-1.66	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113844	1.14524	1.191	0.084	0.051	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113845	-0.00973228	0.023	0.11	0.066	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113846	-1.03065	-1.017	0.188	0.111	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113847	-0.208417	-0.152	0.107	0.076	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113848	0.202701	0.212	0.094	-0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113849	-0.00285827	0.049	0.108	0.065	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113850	0.134181	0.175	-1.668	0.082	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113851	-0.482496	-0.463	0.213	0.126	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113852	0.47678	0.528	0.114	0.058	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113853	-0.345457	-0.33	0.149	0.089	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113854	0.27122	0.28	0.091	0.055	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113855	0.202701	0.244	0.135	0.08	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113856	1.98421	2.033	0.057	0.035	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113857	1.16198	1.191	0.085	0.052	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113858	0.0656614	0.068	-1.119	-1.583	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113859	0.202701	0.247	0.131	0.079	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113860	-0.893614	-0.829	0.173	0.103	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113861	0.613819	0.653	0.109	0.066	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113862	0.613819	0.621	0.11	0.066	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113863	0.202701	0.243	0.133	0.08	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113864	-0.071378	-0.071	0.169	0.1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113865	0.0656614	0.067	0.106	0.064	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113866	-1.23621	-1.177	0.177	0.124	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113867	0.47678	0.526	0.114	0.069	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113868	0.33974	0.345	0.128	0.065	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113869	2.05273	2.094	0.055	0.034	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113870	1.2305	1.24	0.069	0.042	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113871	-0.893614	-0.839	0.191	0.114	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113872	0.33974	0.357	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113873	0.202701	0.244	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113874	0.202701	0.242	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113875	0.33974	0.357	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113876	0.202701	0.244	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113877	0.33974	0.357	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113878	0.202701	0.242	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113879	0.33974	0.357	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113880	0.33974	0.353	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113881	0.33974	0.353	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113882	-1.09917	-1.059	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113883	0.33974	0.384	0.079	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113884	-0.139898	-0.092	0.109	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113885	1.02494	1.042	0.088	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113886	-0.756575	-0.743	0.233	0.136	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113887	-0.482496	-0.452	0.15	0.09	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113888	0.202701	0.221	0.136	0.081	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113889	3.28609	3.343	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113890	0.819378	0.872	0.093	0.056	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113891	-0.413976	-0.362	0.142	0.085	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113892	0.134181	0.163	0.139	0.083	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113893	1.64161	1.688	0.061	0.037	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113894	-0.139898	-0.13	0.172	0.083	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113895	-0.619535	-0.577	0.221	0.129	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113896	-0.413976	-0.362	0.147	0.088	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113897	-0.345457	-0.287	-1.882	0.084	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113898	0.33974	0.397	0.121	0.072	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113899	2.12125	2.149	0.055	0.034	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113900	3.56017	3.581	0	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113901	-0.00285827	0.055	0.153	0.091	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113902	1.43606	1.443	0.079	0.048	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
11113903	-0.825094	-0.796	0.17	0.101	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
